transaction_id,date,user_id,montant,statut,categorie
TXN000941,2024-03-15,USER0589,769.17,completed,alimentation
TXN000942,2024-03-04,USER0974,1768.2,completed,electronique
TXN000943,2024-03-23,USER0101,1139.19,completed,transport
TXN000944,2024-03-20,USER0215,444.16,completed,transport
TXN000945,2024-01-22,USER0618,573.46,completed,electronique
TXN000946,2024-01-21,USER0900,1157.69,completed,loisirs
TXN000947,2024-02-01,USER0077,360.61,completed,electronique
TXN000948,2024-02-17,USER0167,397.56,pending,loisirs
TXN000949,2024-02-24,USER0731,511.09,completed,transport
TXN000950,2024-02-26,USER0291,952.36,completed,electronique
TXN000951,2024-03-09,USER0617,1007.07,pending,electronique
TXN000952,2024-03-18,USER0218,1190.6,completed,alimentation
TXN000953,2024-01-27,USER0391,944.52,completed,loisirs
TXN000954,2024-02-01,USER0573,226.04,completed,transport
TXN000955,2024-02-07,USER0234,1497.39,completed,electronique
TXN000956,2024-02-05,USER0432,1703.22,completed,electronique
TXN000957,2024-01-26,USER0390,660.75,completed,loisirs
TXN000958,2024-02-20,USER0057,1971.1,completed,vetements
TXN000959,2024-01-14,USER0040,438.46,completed,loisirs
TXN000960,2024-01-04,USER0534,540.96,completed,electronique
TXN000961,2024-01-17,USER0608,303.81,pending,electronique
TXN000962,2024-02-21,USER0129,932.71,completed,vetements
TXN000963,2024-02-10,USER0829,449.57,completed,loisirs
TXN000964,2024-03-19,USER0103,73.86,completed,alimentation
TXN000965,2024-01-20,USER0391,1391.24,completed,vetements
TXN000966,2024-01-22,USER0838,1691.85,completed,electronique
TXN000967,2024-01-18,USER0647,1541.58,failed,loisirs
TXN000968,2024-03-08,USER0756,1286.62,completed,alimentation
TXN000969,2024-03-04,USER0914,718.01,completed,alimentation
TXN000970,2024-01-26,USER0442,395.92,pending,transport
TXN000971,2024-02-15,USER0024,1688.61,completed,transport
TXN000972,2024-01-04,USER0560,833.85,completed,vetements
TXN000973,2024-02-12,USER0867,800.7,completed,loisirs
TXN000974,2024-03-28,USER0708,167.14,failed,alimentation
TXN000975,2024-03-12,USER0757,1882.17,completed,transport
TXN000976,2024-03-15,USER0411,932.55,completed,vetements
TXN000977,2024-03-02,USER0640,1781.74,completed,loisirs
TXN000978,2024-03-15,USER0219,729.26,completed,loisirs
TXN000979,2024-03-11,USER0042,399.32,completed,vetements
TXN000980,2024-01-11,USER0277,82.96,completed,transport
TXN000981,2024-03-28,USER0231,1803.25,completed,loisirs
TXN000982,2024-01-04,USER0045,1358.61,completed,transport
TXN000983,2024-03-22,USER0748,1188.88,completed,alimentation
TXN000984,2024-01-13,USER0433,1433.51,completed,transport
TXN000985,2024-01-29,USER0696,1445.09,completed,transport
TXN000986,2024-01-15,USER0168,1628.66,pending,vetements
TXN000987,2024-02-05,USER0114,624.81,pending,vetements
TXN000988,2024-02-02,USER0550,297.54,completed,loisirs
TXN000989,2024-02-12,USER0346,1751.35,completed,transport
TXN000990,2024-02-27,USER0958,625.73,completed,electronique
TXN000991,2024-02-15,USER0831,42.1,completed,loisirs
TXN000992,2024-02-19,USER0735,1435.39,completed,loisirs
TXN000993,2024-02-01,USER0487,1896.5,completed,transport
TXN000994,2024-03-29,USER0803,736.09,completed,vetements
TXN000995,2024-03-20,USER0863,719.65,failed,vetements
TXN000996,2024-01-20,USER0803,1811.42,completed,electronique
TXN000997,2024-02-03,USER0003,1999.68,completed,vetements
TXN000998,2024-01-30,USER0152,477.01,completed,alimentation
TXN000999,2024-01-23,USER0193,1395.04,completed,electronique
TXN001000,2024-02-25,USER0585,1688.9,completed,vetements
